

Measurement ID,802
Battery Name,Turnigy_5Ah_91198-SN1
Battery Type,Li-ion
Circuit,Circuit001
Program,1792 - Turnigy_CyclesA
Start Time,5/21/2019 10:21:22 AM
End Time,5/23/2019 3:55:52 AM
Test section,Charge7
Comment,10degC
OrderNo,
Producer,Turnigy
Type,Li-ion
Nominal Voltage,3.7
Nominal Current,5
Nominal Capacity,5
Cells,1
Maximum Voltage,4.2
Gassing Voltage,0
Break Voltage,0
Charge Factor,0
Impedance,0.001
Cold Cranking Current,0
Energy Density,0
Comment,Temperature sensor on center of cell face



Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,
[M/d/yyyy h:mm:ss tt],[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[C],[Ah],[Wh],[Cnt],
5/22/2019 7:35:37 PM,2,PAU,33:14:08.808,00:00:00.005,0,0,NN_Char_Charge_R2,3.6295,0.0000,9.3591,0.0000,0.0000,6.0000,
5/22/2019 7:36:37 PM,4,PAU,33:15:08.815,00:00:59.999,0,0,NN_Char_Charge_R2,3.6300,0.0000,9.5694,0.0000,0.0000,6.0000,
5/22/2019 7:37:37 PM,4,PAU,33:16:08.822,00:02:00.006,0,0,NN_Char_Charge_R2,3.6304,0.0000,10.5159,0.0000,0.0000,6.0000,
5/22/2019 7:38:37 PM,4,PAU,33:17:08.817,00:03:00.001,0,0,NN_Char_Charge_R2,3.6304,0.0000,12.1984,0.0000,0.0000,6.0000,
5/22/2019 7:39:37 PM,4,PAU,33:18:08.820,00:04:00.004,0,0,NN_Char_Charge_R2,3.6300,0.0000,13.7758,0.0000,0.0000,6.0000,
5/22/2019 7:40:37 PM,4,PAU,33:19:08.826,00:05:00.010,0,0,NN_Char_Charge_R2,3.6295,0.0000,15.4583,0.0000,0.0000,6.0000,
5/22/2019 7:41:37 PM,4,PAU,33:20:08.818,00:06:00.002,0,0,NN_Char_Charge_R2,3.6289,0.0000,16.9305,0.0000,0.0000,6.0000,
5/22/2019 7:42:37 PM,4,PAU,33:21:08.824,00:07:00.008,0,0,NN_Char_Charge_R2,3.6285,0.0000,17.8770,0.0000,0.0000,6.0000,
5/22/2019 7:43:38 PM,4,PAU,33:22:08.825,00:08:00.009,0,0,NN_Char_Charge_R2,3.6282,0.0000,18.4027,0.0000,0.0000,6.0000,
5/22/2019 7:44:37 PM,4,PAU,33:23:08.826,00:09:00.010,0,0,NN_Char_Charge_R2,3.6280,0.0000,18.7182,0.0000,0.0000,6.0000,
5/22/2019 7:45:37 PM,4,PAU,33:24:08.823,00:10:00.007,0,0,NN_Char_Charge_R2,3.6280,0.0000,19.0337,0.0000,0.0000,6.0000,
5/22/2019 7:46:37 PM,4,PAU,33:25:08.821,00:11:00.005,0,0,NN_Char_Charge_R2,3.6280,0.0000,19.4543,0.0000,0.0000,6.0000,
5/22/2019 7:47:37 PM,4,PAU,33:26:08.823,00:12:00.007,0,0,NN_Char_Charge_R2,3.6280,0.0000,19.9801,0.0000,0.0000,6.0000,
5/22/2019 7:47:53 PM,4,PAU,33:26:24.709,00:12:15.893,0,0,NN_Char_Charge_R2,3.6280,0.0000,20.0853,0.0000,0.0000,6.0000,
5/22/2019 7:48:53 PM,5,PAU,33:27:24.720,00:00:59.998,0,0,NN_Char_Charge_R2,3.6280,0.0000,20.5059,0.0000,0.0000,6.0000,
5/22/2019 7:49:53 PM,5,PAU,33:28:24.733,00:02:00.011,0,0,NN_Char_Charge_R2,3.6278,0.0000,20.9265,0.0000,0.0000,6.0000,
5/22/2019 7:50:53 PM,5,PAU,33:29:24.720,00:02:59.998,0,0,NN_Char_Charge_R2,3.6280,0.0000,21.2420,0.0000,0.0000,6.0000,
5/22/2019 7:51:53 PM,5,PAU,33:30:24.727,00:04:00.005,0,0,NN_Char_Charge_R2,3.6280,0.0000,21.5575,0.0000,0.0000,6.0000,
5/22/2019 7:52:53 PM,5,PAU,33:31:24.729,00:05:00.007,0,0,NN_Char_Charge_R2,3.6280,0.0000,21.7678,0.0000,0.0000,6.0000,
5/22/2019 7:53:53 PM,5,PAU,33:32:24.729,00:06:00.007,0,0,NN_Char_Charge_R2,3.6282,0.0000,21.8730,0.0000,0.0000,6.0000,
5/22/2019 7:54:53 PM,5,PAU,33:33:24.720,00:06:59.998,0,0,NN_Char_Charge_R2,3.6284,0.0000,21.9781,0.0000,0.0000,6.0000,
5/22/2019 7:55:53 PM,5,PAU,33:34:24.729,00:08:00.007,0,0,NN_Char_Charge_R2,3.6284,0.0000,22.1885,0.0000,0.0000,6.0000,
5/22/2019 7:56:53 PM,5,PAU,33:35:24.720,00:08:59.998,0,0,NN_Char_Charge_R2,3.6285,0.0000,22.3988,0.0000,0.0000,6.0000,
5/22/2019 7:57:53 PM,5,PAU,33:36:24.734,00:10:00.012,0,0,NN_Char_Charge_R2,3.6287,0.0000,22.5039,0.0000,0.0000,6.0000,
5/22/2019 7:58:53 PM,5,PAU,33:37:24.729,00:11:00.007,0,0,NN_Char_Charge_R2,3.6287,0.0000,22.6091,0.0000,0.0000,6.0000,
5/22/2019 7:59:53 PM,5,PAU,33:38:24.720,00:11:59.998,0,0,NN_Char_Charge_R2,3.6289,0.0000,22.7142,0.0000,0.0000,6.0000,
5/22/2019 8:00:53 PM,5,PAU,33:39:24.725,00:13:00.003,0,0,NN_Char_Charge_R2,3.6290,0.0000,22.9246,0.0000,0.0000,6.0000,
5/22/2019 8:01:53 PM,5,PAU,33:40:24.743,00:14:00.021,0,0,NN_Char_Charge_R2,3.6292,0.0000,22.9246,0.0000,0.0000,6.0000,
5/22/2019 8:02:53 PM,5,PAU,33:41:24.723,00:15:00.001,0,0,NN_Char_Charge_R2,3.6292,0.0000,23.0297,0.0000,0.0000,6.0000,
5/22/2019 8:02:53 PM,5,PAU,33:41:24.735,00:15:00.013,0,0,NN_Char_Charge_R2,3.6292,0.0000,23.0297,0.0000,0.0000,6.0000,
5/22/2019 8:03:53 PM,7,CHA,33:42:24.750,00:01:00.008,0,0,NN_Char_Charge_R2,3.7091,4.9984,22.8194,0.0833,0.3070,6.0000,
5/22/2019 8:04:53 PM,7,CHA,33:43:24.745,00:02:00.003,0,0,NN_Char_Charge_R2,3.7290,4.9984,22.7142,0.1666,0.6171,6.0000,
5/22/2019 8:05:53 PM,7,CHA,33:44:24.750,00:03:00.008,0,0,NN_Char_Charge_R2,3.7340,4.9984,22.8194,0.2499,0.9280,6.0000,
5/22/2019 8:06:53 PM,7,CHA,33:45:24.745,00:04:00.003,0,0,NN_Char_Charge_R2,3.7398,4.9984,22.6091,0.3332,1.2392,6.0000,
5/22/2019 8:07:53 PM,7,CHA,33:46:24.752,00:05:00.010,0,0,NN_Char_Charge_R2,3.7479,4.9984,22.5039,0.4165,1.5512,6.0000,
5/22/2019 8:08:53 PM,7,CHA,33:47:24.749,00:06:00.007,0,0,NN_Char_Charge_R2,3.7587,4.9984,22.5039,0.4998,1.8637,6.0000,
5/22/2019 8:09:53 PM,7,CHA,33:48:24.749,00:07:00.007,0,0,NN_Char_Charge_R2,3.7706,4.9984,22.5039,0.5832,2.1774,6.0000,
5/22/2019 8:10:53 PM,7,CHA,33:49:24.746,00:08:00.004,0,0,NN_Char_Charge_R2,3.7823,4.9984,22.5039,0.6664,2.4919,6.0000,
5/22/2019 8:11:53 PM,7,CHA,33:50:24.747,00:09:00.005,0,0,NN_Char_Charge_R2,3.7925,4.9984,22.3988,0.7498,2.8075,6.0000,
5/22/2019 8:12:53 PM,7,CHA,33:51:24.742,00:10:00.000,0,0,NN_Char_Charge_R2,3.8013,4.9984,22.3988,0.8331,3.1238,6.0000,
5/22/2019 8:13:53 PM,7,CHA,33:52:24.747,00:11:00.005,0,0,NN_Char_Charge_R2,3.8092,4.9984,22.3988,0.9164,3.4409,6.0000,
5/22/2019 8:14:53 PM,7,CHA,33:53:24.741,00:11:59.999,0,0,NN_Char_Charge_R2,3.8175,4.9984,22.3988,0.9997,3.7585,6.0000,
5/22/2019 8:15:53 PM,7,CHA,33:54:24.746,00:13:00.004,0,0,NN_Char_Charge_R2,3.8256,4.9984,22.3988,1.0830,4.0769,6.0000,
5/22/2019 8:16:53 PM,7,CHA,33:55:24.745,00:14:00.003,0,0,NN_Char_Charge_R2,3.8323,4.9984,22.2936,1.1663,4.3959,6.0000,
5/22/2019 8:17:53 PM,7,CHA,33:56:24.749,00:15:00.007,0,0,NN_Char_Charge_R2,3.8377,4.9984,22.3988,1.2496,4.7154,6.0000,
5/22/2019 8:18:53 PM,7,CHA,33:57:24.756,00:16:00.014,0,0,NN_Char_Charge_R2,3.8423,4.9984,22.3988,1.3329,5.0353,6.0000,
5/22/2019 8:19:53 PM,7,CHA,33:58:24.748,00:17:00.006,0,0,NN_Char_Charge_R2,3.8460,4.9984,22.5039,1.4162,5.3555,6.0000,
5/22/2019 8:20:53 PM,7,CHA,33:59:24.753,00:18:00.011,0,0,NN_Char_Charge_R2,3.8490,4.9984,22.6091,1.4995,5.6760,6.0000,
5/22/2019 8:21:53 PM,7,CHA,34:00:24.746,00:19:00.004,0,0,NN_Char_Charge_R2,3.8519,4.9984,22.6091,1.5828,5.9968,6.0000,
5/22/2019 8:22:53 PM,7,CHA,34:01:24.753,00:20:00.011,0,0,NN_Char_Charge_R2,3.8551,4.9984,22.9246,1.6661,6.3178,6.0000,
5/22/2019 8:23:53 PM,7,CHA,34:02:24.745,00:21:00.003,0,0,NN_Char_Charge_R2,3.8586,4.9984,22.8194,1.7494,6.6391,6.0000,
5/22/2019 8:24:53 PM,7,CHA,34:03:24.749,00:22:00.007,0,0,NN_Char_Charge_R2,3.8625,4.9984,23.0297,1.8328,6.9607,6.0000,
5/22/2019 8:25:53 PM,7,CHA,34:04:24.767,00:23:00.025,0,0,NN_Char_Charge_R2,3.8670,4.9984,23.0297,1.9161,7.2827,6.0000,
5/22/2019 8:26:53 PM,7,CHA,34:05:24.748,00:24:00.006,0,0,NN_Char_Charge_R2,3.8719,4.9984,23.1349,1.9994,7.6051,6.0000,
5/22/2019 8:27:53 PM,7,CHA,34:06:24.758,00:25:00.016,0,0,NN_Char_Charge_R2,3.8775,4.9984,23.2400,2.0827,7.9278,6.0000,
5/22/2019 8:28:53 PM,7,CHA,34:07:24.745,00:26:00.003,0,0,NN_Char_Charge_R2,3.8834,4.9984,23.3452,2.1660,8.2511,6.0000,
5/22/2019 8:29:53 PM,7,CHA,34:08:24.748,00:27:00.006,0,0,NN_Char_Charge_R2,3.8898,4.9984,23.4504,2.2493,8.5749,6.0000,
5/22/2019 8:30:53 PM,7,CHA,34:09:24.743,00:28:00.001,0,0,NN_Char_Charge_R2,3.8969,4.9984,23.5555,2.3326,8.8992,6.0000,
5/22/2019 8:31:53 PM,7,CHA,34:10:24.749,00:29:00.007,0,0,NN_Char_Charge_R2,3.9045,4.9984,23.5555,2.4159,9.2242,6.0000,
5/22/2019 8:32:53 PM,7,CHA,34:11:24.745,00:30:00.003,0,0,NN_Char_Charge_R2,3.9127,4.9984,23.5555,2.4992,9.5498,6.0000,
