

Measurement ID,806
Battery Name,Turnigy_5Ah_91198-SN1
Battery Type,Li-ion
Circuit,Circuit001
Program,1790 - Turnigy_CyclesB
Start Time,5/23/2019 3:56:04 AM
End Time,5/24/2019 11:08:58 PM
Test section,Charge12
Comment,
OrderNo,
Producer,Turnigy
Type,Li-ion
Nominal Voltage,3.7
Nominal Current,5
Nominal Capacity,5
Cells,1
Maximum Voltage,4.2
Gassing Voltage,0
Break Voltage,0
Charge Factor,0
Impedance,0.001
Cold Cranking Current,0
Energy Density,0
Comment,Temperature sensor on center of cell face



Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,
[M/d/yyyy h:mm:ss tt],[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[C],[Ah],[Wh],[Cnt],
5/23/2019 6:20:21 PM,2,PAU,14:24:12.061,00:00:00.005,0,0,NN_Char_Charge_R2,3.6344,0.0000,9.4643,0.0000,0.0000,3.0000,
5/23/2019 6:21:21 PM,4,PAU,14:25:12.076,00:01:00.008,0,0,NN_Char_Charge_R2,3.6349,0.0000,9.6746,0.0000,0.0000,3.0000,
5/23/2019 6:22:21 PM,4,PAU,14:26:12.069,00:02:00.001,0,0,NN_Char_Charge_R2,3.6353,0.0000,10.7262,0.0000,0.0000,3.0000,
5/23/2019 6:23:21 PM,4,PAU,14:27:12.074,00:03:00.006,0,0,NN_Char_Charge_R2,3.6353,0.0000,12.1984,0.0000,0.0000,3.0000,
5/23/2019 6:24:21 PM,4,PAU,14:28:12.072,00:04:00.004,0,0,NN_Char_Charge_R2,3.6349,0.0000,13.9861,0.0000,0.0000,3.0000,
5/23/2019 6:25:21 PM,4,PAU,14:29:12.072,00:05:00.004,0,0,NN_Char_Charge_R2,3.6344,0.0000,15.3531,0.0000,0.0000,3.0000,
5/23/2019 6:26:21 PM,4,PAU,14:30:12.072,00:06:00.004,0,0,NN_Char_Charge_R2,3.6339,0.0000,16.6150,0.0000,0.0000,3.0000,
5/23/2019 6:27:21 PM,4,PAU,14:31:12.069,00:07:00.001,0,0,NN_Char_Charge_R2,3.6336,0.0000,17.5615,0.0000,0.0000,3.0000,
5/23/2019 6:28:21 PM,4,PAU,14:32:12.078,00:08:00.010,0,0,NN_Char_Charge_R2,3.6332,0.0000,18.1924,0.0000,0.0000,3.0000,
5/23/2019 6:29:21 PM,4,PAU,14:33:12.070,00:09:00.002,0,0,NN_Char_Charge_R2,3.6329,0.0000,18.7182,0.0000,0.0000,3.0000,
5/23/2019 6:30:21 PM,4,PAU,14:34:12.070,00:10:00.002,0,0,NN_Char_Charge_R2,3.6329,0.0000,19.3492,0.0000,0.0000,3.0000,
5/23/2019 6:31:21 PM,4,PAU,14:35:12.075,00:11:00.007,0,0,NN_Char_Charge_R2,3.6327,0.0000,19.7698,0.0000,0.0000,3.0000,
5/23/2019 6:31:56 PM,4,PAU,14:35:46.848,00:11:34.780,0,0,NN_Char_Charge_R2,3.6327,0.0000,20.0853,0.0000,0.0000,3.0000,
5/23/2019 6:32:56 PM,5,PAU,14:36:46.862,00:01:00.006,0,0,NN_Char_Charge_R2,3.6327,0.0000,20.5059,0.0000,0.0000,3.0000,
5/23/2019 6:33:56 PM,5,PAU,14:37:46.855,00:01:59.999,0,0,NN_Char_Charge_R2,3.6327,0.0000,20.8214,0.0000,0.0000,3.0000,
5/23/2019 6:34:56 PM,5,PAU,14:38:46.858,00:03:00.002,0,0,NN_Char_Charge_R2,3.6327,0.0000,21.1369,0.0000,0.0000,3.0000,
5/23/2019 6:35:56 PM,5,PAU,14:39:46.864,00:04:00.008,0,0,NN_Char_Charge_R2,3.6329,0.0000,21.3472,0.0000,0.0000,3.0000,
5/23/2019 6:36:56 PM,5,PAU,14:40:46.862,00:05:00.006,0,0,NN_Char_Charge_R2,3.6329,0.0000,21.7678,0.0000,0.0000,3.0000,
5/23/2019 6:37:56 PM,5,PAU,14:41:46.856,00:06:00.000,0,0,NN_Char_Charge_R2,3.6331,0.0000,21.8730,0.0000,0.0000,3.0000,
5/23/2019 6:38:56 PM,5,PAU,14:42:46.856,00:07:00.000,0,0,NN_Char_Charge_R2,3.6332,0.0000,22.0833,0.0000,0.0000,3.0000,
5/23/2019 6:39:56 PM,5,PAU,14:43:46.865,00:08:00.009,0,0,NN_Char_Charge_R2,3.6332,0.0000,22.2936,0.0000,0.0000,3.0000,
5/23/2019 6:40:56 PM,5,PAU,14:44:46.865,00:09:00.009,0,0,NN_Char_Charge_R2,3.6334,0.0000,22.3988,0.0000,0.0000,3.0000,
5/23/2019 6:41:56 PM,5,PAU,14:45:46.864,00:10:00.008,0,0,NN_Char_Charge_R2,3.6336,0.0000,22.5039,0.0000,0.0000,3.0000,
5/23/2019 6:42:56 PM,5,PAU,14:46:46.864,00:11:00.008,0,0,NN_Char_Charge_R2,3.6337,0.0000,22.7142,0.0000,0.0000,3.0000,
5/23/2019 6:43:56 PM,5,PAU,14:47:46.858,00:12:00.002,0,0,NN_Char_Charge_R2,3.6339,0.0000,22.8194,0.0000,0.0000,3.0000,
