

Measurement ID,806
Battery Name,Turnigy_5Ah_91198-SN1
Battery Type,Li-ion
Circuit,Circuit001
Program,1790 - Turnigy_CyclesB
Start Time,5/23/2019 3:56:04 AM
End Time,5/24/2019 11:08:58 PM
Test section,Charge16
Comment,
OrderNo,
Producer,Turnigy
Type,Li-ion
Nominal Voltage,3.7
Nominal Current,5
Nominal Capacity,5
Cells,1
Maximum Voltage,4.2
Gassing Voltage,0
Break Voltage,0
Charge Factor,0
Impedance,0.001
Cold Cranking Current,0
Energy Density,0
Comment,Temperature sensor on center of cell face



Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,
[M/d/yyyy h:mm:ss tt],[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[C],[Ah],[Wh],[Cnt],
5/24/2019 6:25:56 PM,2,PAU,38:29:45.155,00:00:00.005,0,0,NN_Char_Charge_R2,3.6356,0.0000,9.3591,0.0000,0.0000,7.0000,
5/24/2019 6:26:56 PM,4,PAU,38:30:45.170,00:01:00.009,0,0,NN_Char_Charge_R2,3.6361,0.0000,9.4643,0.0000,0.0000,7.0000,
5/24/2019 6:27:56 PM,4,PAU,38:31:45.164,00:02:00.003,0,0,NN_Char_Charge_R2,3.6363,0.0000,10.5159,0.0000,0.0000,7.0000,
5/24/2019 6:28:56 PM,4,PAU,38:32:45.172,00:03:00.011,0,0,NN_Char_Charge_R2,3.6361,0.0000,12.0932,0.0000,0.0000,7.0000,
5/24/2019 6:29:56 PM,4,PAU,38:33:45.165,00:04:00.004,0,0,NN_Char_Charge_R2,3.6356,0.0000,13.8809,0.0000,0.0000,7.0000,
5/24/2019 6:30:56 PM,4,PAU,38:34:45.173,00:05:00.012,0,0,NN_Char_Charge_R2,3.6349,0.0000,15.4583,0.0000,0.0000,7.0000,
5/24/2019 6:31:56 PM,4,PAU,38:35:45.170,00:06:00.009,0,0,NN_Char_Charge_R2,3.6344,0.0000,16.7202,0.0000,0.0000,7.0000,
5/24/2019 6:32:56 PM,4,PAU,38:36:45.160,00:06:59.999,0,0,NN_Char_Charge_R2,3.6339,0.0000,17.5615,0.0000,0.0000,7.0000,
5/24/2019 6:33:56 PM,4,PAU,38:37:45.164,00:08:00.003,0,0,NN_Char_Charge_R2,3.6336,0.0000,17.9821,0.0000,0.0000,7.0000,
5/24/2019 6:34:56 PM,4,PAU,38:38:45.163,00:09:00.002,0,0,NN_Char_Charge_R2,3.6334,0.0000,18.4027,0.0000,0.0000,7.0000,
