

Measurement ID,766
Battery Name,Turnigy_5Ah_91198-SN1
Battery Type,Li-ion
Circuit,Circuit001
Program,1790 - Turnigy_CyclesB
Start Time,4/13/2019 1:36:15 PM
End Time,4/15/2019 11:28:10 AM
Test section,Charge11
Comment,40 deg
OrderNo,
Producer,Turnigy
Type,Li-ion
Nominal Voltage,3.7
Nominal Current,5
Nominal Capacity,5
Cells,1
Maximum Voltage,4.2
Gassing Voltage,0
Break Voltage,0
Charge Factor,0
Impedance,0.001
Cold Cranking Current,0
Energy Density,0
Comment,Temperature sensor on center of cell face



Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,Temperature,Capacity,WhAccu,Cnt,
[M/d/yyyy h:mm:ss tt],[],[],[hh:mm:ss.ttt],[hh:mm:ss.ttt],[],[],[],[V],[A],[C],[Ah],[Wh],[Cnt],
4/13/2019 10:19:51 PM,2,PAU,08:43:31.511,00:00:00.003,0,0,NN_Char_Charge_R2,3.5474,0.0000,38.6983,0.0000,0.0000,49.0000,
4/13/2019 10:20:51 PM,4,PAU,08:44:31.520,00:01:00.003,0,0,NN_Char_Charge_R2,3.5483,0.0000,38.0674,0.0000,0.0000,49.0000,
4/13/2019 10:21:51 PM,4,PAU,08:45:31.521,00:02:00.004,0,0,NN_Char_Charge_R2,3.5495,0.0000,36.0694,0.0000,0.0000,49.0000,
4/13/2019 10:22:51 PM,4,PAU,08:46:31.524,00:03:00.007,0,0,NN_Char_Charge_R2,3.5508,0.0000,34.4920,0.0000,0.0000,49.0000,
4/13/2019 10:23:51 PM,4,PAU,08:47:31.521,00:04:00.004,0,0,NN_Char_Charge_R2,3.5522,0.0000,33.1249,0.0000,0.0000,49.0000,
4/13/2019 10:24:51 PM,4,PAU,08:48:31.524,00:05:00.007,0,0,NN_Char_Charge_R2,3.5535,0.0000,32.0734,0.0000,0.0000,49.0000,
4/13/2019 10:25:51 PM,4,PAU,08:49:31.522,00:06:00.005,0,0,NN_Char_Charge_R2,3.5547,0.0000,31.1269,0.0000,0.0000,49.0000,
4/13/2019 10:26:51 PM,4,PAU,08:50:31.523,00:07:00.006,0,0,NN_Char_Charge_R2,3.5557,0.0000,30.3908,0.0000,0.0000,49.0000,
4/13/2019 10:27:24 PM,4,PAU,08:51:04.585,00:07:33.068,0,0,NN_Char_Charge_R2,3.5562,0.0000,29.9702,0.0000,0.0000,49.0000,
4/13/2019 10:28:24 PM,5,PAU,08:52:04.591,00:00:59.999,0,0,NN_Char_Charge_R2,3.5572,0.0000,29.3392,0.0000,0.0000,49.0000,
4/13/2019 10:29:24 PM,5,PAU,08:53:04.597,00:02:00.005,0,0,NN_Char_Charge_R2,3.5581,0.0000,28.8134,0.0000,0.0000,49.0000,
4/13/2019 10:30:24 PM,5,PAU,08:54:04.595,00:03:00.003,0,0,NN_Char_Charge_R2,3.5589,0.0000,28.3928,0.0000,0.0000,49.0000,
4/13/2019 10:31:24 PM,5,PAU,08:55:04.602,00:04:00.010,0,0,NN_Char_Charge_R2,3.5594,0.0000,27.9722,0.0000,0.0000,49.0000,
4/13/2019 10:32:24 PM,5,PAU,08:56:04.594,00:05:00.002,0,0,NN_Char_Charge_R2,3.5601,0.0000,27.4464,0.0000,0.0000,49.0000,
4/13/2019 10:33:24 PM,5,PAU,08:57:04.593,00:06:00.001,0,0,NN_Char_Charge_R2,3.5606,0.0000,27.1309,0.0000,0.0000,49.0000,
4/13/2019 10:34:24 PM,5,PAU,08:58:04.592,00:07:00.000,0,0,NN_Char_Charge_R2,3.5611,0.0000,26.8154,0.0000,0.0000,49.0000,
4/13/2019 10:35:24 PM,5,PAU,08:59:04.599,00:08:00.007,0,0,NN_Char_Charge_R2,3.5614,0.0000,26.6051,0.0000,0.0000,49.0000,
4/13/2019 10:36:24 PM,5,PAU,09:00:04.595,00:09:00.003,0,0,NN_Char_Charge_R2,3.5619,0.0000,26.1845,0.0000,0.0000,49.0000,
4/13/2019 10:37:24 PM,5,PAU,09:01:04.593,00:10:00.001,0,0,NN_Char_Charge_R2,3.5623,0.0000,26.1845,0.0000,0.0000,49.0000,
4/13/2019 10:38:24 PM,5,PAU,09:02:04.591,00:10:59.999,0,0,NN_Char_Charge_R2,3.5626,0.0000,25.8690,0.0000,0.0000,49.0000,
4/13/2019 10:39:24 PM,5,PAU,09:03:04.591,00:11:59.999,0,0,NN_Char_Charge_R2,3.5629,0.0000,25.6587,0.0000,0.0000,49.0000,
4/13/2019 10:40:24 PM,5,PAU,09:04:04.592,00:13:00.000,0,0,NN_Char_Charge_R2,3.5631,0.0000,25.4484,0.0000,0.0000,49.0000,
4/13/2019 10:41:24 PM,5,PAU,09:05:04.599,00:14:00.007,0,0,NN_Char_Charge_R2,3.5635,0.0000,25.2380,0.0000,0.0000,49.0000,
4/13/2019 10:42:24 PM,5,PAU,09:06:04.590,00:14:59.998,0,0,NN_Char_Charge_R2,3.5636,0.0000,25.2380,0.0000,0.0000,49.0000,
4/13/2019 10:42:24 PM,5,PAU,09:06:04.613,00:15:00.021,0,0,NN_Char_Charge_R2,3.5636,0.0000,25.2380,0.0000,0.0000,49.0000,
4/13/2019 10:43:24 PM,7,CHA,09:07:04.628,00:01:00.003,0,0,NN_Char_Charge_R2,3.6557,4.9984,24.9226,0.0832,0.3013,49.0000,
4/13/2019 10:44:24 PM,7,CHA,09:08:04.627,00:02:00.002,0,0,NN_Char_Charge_R2,3.7052,4.9984,24.6071,0.1665,0.6080,49.0000,
4/13/2019 10:45:24 PM,7,CHA,09:09:04.641,00:03:00.016,0,0,NN_Char_Charge_R2,3.7254,4.9984,24.1865,0.2499,0.9183,49.0000,
4/13/2019 10:46:24 PM,7,CHA,09:10:04.628,00:04:00.003,0,0,NN_Char_Charge_R2,3.7310,4.9984,24.0813,0.3331,1.2284,49.0000,
4/13/2019 10:47:24 PM,7,CHA,09:11:04.633,00:05:00.008,0,0,NN_Char_Charge_R2,3.7367,4.9984,23.8710,0.4165,1.5400,49.0000,
4/13/2019 10:48:24 PM,7,CHA,09:12:04.627,00:06:00.002,0,0,NN_Char_Charge_R2,3.7447,4.9984,23.8710,0.4997,1.8511,49.0000,
